language,subject,popularity_measure,year,month,value,date
Python,Machine Learning,Score,2014,9,57,2014-09-01
Python,Machine Learning,Score,2014,10,123,2014-10-01
Python,Machine Learning,Score,2014,11,71,2014-11-01
Python,Machine Learning,Score,2014,12,126,2014-12-01
Python,Machine Learning,Score,2015,1,105,2015-01-01
Python,Machine Learning,Score,2015,2,97,2015-02-01
Python,Machine Learning,Score,2015,3,52,2015-03-01
Python,Machine Learning,Score,2015,4,263,2015-04-01
Python,Machine Learning,Score,2015,5,132,2015-05-01
Python,Machine Learning,Score,2015,6,161,2015-06-01
Python,Machine Learning,Score,2015,7,270,2015-07-01
Python,Machine Learning,Score,2015,8,206,2015-08-01
Python,Machine Learning,Score,2015,9,124,2015-09-01
Python,Machine Learning,Score,2015,10,163,2015-10-01
Python,Machine Learning,Score,2015,11,748,2015-11-01
Python,Machine Learning,Score,2015,12,612,2015-12-01
Python,Machine Learning,Score,2016,1,685,2016-01-01
Python,Machine Learning,Score,2016,2,334,2016-02-01
Python,Machine Learning,Score,2016,3,344,2016-03-01
Python,Machine Learning,Score,2016,4,390,2016-04-01
Python,Machine Learning,Score,2016,5,421,2016-05-01
Python,Machine Learning,Score,2016,6,315,2016-06-01
Python,Machine Learning,Score,2016,7,308,2016-07-01
Python,Machine Learning,Score,2016,8,642,2016-08-01
Python,Machine Learning,Score,2016,9,206,2016-09-01
Python,Machine Learning,Score,2016,10,264,2016-10-01
Python,Machine Learning,Score,2016,11,398,2016-11-01
Python,Machine Learning,Score,2016,12,290,2016-12-01
Python,Machine Learning,Score,2017,1,440,2017-01-01
Python,Machine Learning,Score,2017,2,342,2017-02-01
Python,Machine Learning,Score,2017,3,415,2017-03-01
Python,Machine Learning,Score,2017,4,339,2017-04-01
Python,Machine Learning,Score,2017,5,220,2017-05-01
Python,Machine Learning,Score,2017,6,371,2017-06-01
Python,Machine Learning,Score,2017,7,353,2017-07-01
Python,Machine Learning,Score,2017,8,333,2017-08-01
Python,Machine Learning,Score,2017,9,249,2017-09-01
Python,Machine Learning,Score,2017,10,223,2017-10-01
Python,Machine Learning,Score,2017,11,221,2017-11-01
Python,Machine Learning,Score,2017,12,244,2017-12-01
Python,Machine Learning,Score,2018,1,273,2018-01-01
Python,Machine Learning,Score,2018,2,399,2018-02-01
Python,Machine Learning,Score,2018,3,211,2018-03-01
Python,Machine Learning,Score,2018,4,245,2018-04-01
Python,Machine Learning,Score,2018,5,240,2018-05-01
Python,Machine Learning,Score,2018,6,116,2018-06-01
Python,Machine Learning,Score,2018,7,101,2018-07-01
Python,Machine Learning,Score,2018,8,283,2018-08-01
Python,Machine Learning,Score,2018,9,124,2018-09-01
Python,Machine Learning,Score,2018,10,56,2018-10-01
Python,Machine Learning,Views,2012,1,49494,2012-01-01
Python,Machine Learning,Views,2012,2,73338,2012-02-01
Python,Machine Learning,Views,2012,3,23428,2012-03-01
Python,Machine Learning,Views,2012,4,83693,2012-04-01
Python,Machine Learning,Views,2012,5,95350,2012-05-01
Python,Machine Learning,Views,2012,6,75843,2012-06-01
Python,Machine Learning,Views,2012,7,24531,2012-07-01
Python,Machine Learning,Views,2012,8,132027,2012-08-01
Python,Machine Learning,Views,2012,9,57260,2012-09-01
Python,Machine Learning,Views,2012,10,35211,2012-10-01
Python,Machine Learning,Views,2012,11,147907,2012-11-01
Python,Machine Learning,Views,2012,12,67718,2012-12-01
Python,Machine Learning,Views,2013,1,59363,2013-01-01
Python,Machine Learning,Views,2013,2,38953,2013-02-01
Python,Machine Learning,Views,2013,3,126344,2013-03-01
Python,Machine Learning,Views,2013,4,47722,2013-04-01
Python,Machine Learning,Views,2013,5,88405,2013-05-01
Python,Machine Learning,Views,2013,6,71027,2013-06-01
Python,Machine Learning,Views,2013,7,175404,2013-07-01
Python,Machine Learning,Views,2013,8,92106,2013-08-01
Python,Machine Learning,Views,2013,9,74091,2013-09-01
Python,Machine Learning,Views,2013,10,106620,2013-10-01
Python,Machine Learning,Views,2013,11,202871,2013-11-01
Python,Machine Learning,Views,2013,12,124325,2013-12-01
Python,Machine Learning,Views,2014,1,92838,2014-01-01
Python,Machine Learning,Views,2014,2,131872,2014-02-01
Python,Machine Learning,Views,2014,3,79450,2014-03-01
Python,Machine Learning,Views,2014,4,184629,2014-04-01
Python,Machine Learning,Views,2014,5,13644,2014-05-01
Python,Machine Learning,Views,2014,6,59154,2014-06-01
Python,Machine Learning,Views,2014,7,107613,2014-07-01
Python,Machine Learning,Views,2014,8,49967,2014-08-01
Python,Machine Learning,Views,2014,9,43968,2014-09-01
Python,Machine Learning,Views,2014,10,95098,2014-10-01
Python,Machine Learning,Views,2014,11,45304,2014-11-01
Python,Machine Learning,Views,2014,12,122544,2014-12-01
Python,Machine Learning,Views,2015,1,79814,2015-01-01
Python,Machine Learning,Views,2015,2,107688,2015-02-01
Python,Machine Learning,Views,2015,3,55348,2015-03-01
Python,Machine Learning,Views,2015,4,194381,2015-04-01
Python,Machine Learning,Views,2015,5,121820,2015-05-01
Python,Machine Learning,Views,2015,6,138035,2015-06-01
Python,Machine Learning,Views,2015,7,261743,2015-07-01
Python,Machine Learning,Views,2015,8,163535,2015-08-01
Python,Machine Learning,Views,2015,9,98300,2015-09-01
Python,Machine Learning,Views,2015,10,147298,2015-10-01
Python,Machine Learning,Views,2015,11,596999,2015-11-01
Python,Machine Learning,Views,2015,12,385428,2015-12-01
Python,Machine Learning,Views,2016,1,505698,2016-01-01
Python,Machine Learning,Views,2016,2,246111,2016-02-01
Python,Machine Learning,Views,2016,3,331115,2016-03-01
Python,Machine Learning,Views,2016,4,335213,2016-04-01
Python,Machine Learning,Views,2016,5,401311,2016-05-01
Python,Machine Learning,Views,2016,6,262143,2016-06-01
Python,Machine Learning,Views,2016,7,213855,2016-07-01
Python,Machine Learning,Views,2016,8,621510,2016-08-01
Python,Machine Learning,Views,2016,9,158985,2016-09-01
Python,Machine Learning,Views,2016,10,239449,2016-10-01
Python,Machine Learning,Views,2016,11,356520,2016-11-01
Python,Machine Learning,Views,2016,12,175342,2016-12-01
Python,Machine Learning,Views,2017,1,342501,2017-01-01
Python,Machine Learning,Views,2017,2,256854,2017-02-01
Python,Machine Learning,Views,2017,3,360423,2017-03-01
Python,Machine Learning,Views,2017,4,234398,2017-04-01
Python,Machine Learning,Views,2017,5,153892,2017-05-01
Python,Machine Learning,Views,2017,6,211366,2017-06-01
Python,Machine Learning,Views,2017,7,212393,2017-07-01
Python,Machine Learning,Views,2017,8,263934,2017-08-01
Python,Machine Learning,Views,2017,9,169783,2017-09-01
Python,Machine Learning,Views,2017,10,135761,2017-10-01
Python,Machine Learning,Views,2017,11,211170,2017-11-01
Python,Machine Learning,Views,2017,12,130251,2017-12-01
Python,Machine Learning,Views,2018,1,151776,2018-01-01
Python,Machine Learning,Views,2018,2,173423,2018-02-01
Python,Machine Learning,Views,2018,3,120470,2018-03-01
Python,Machine Learning,Views,2018,4,104562,2018-04-01
Python,Machine Learning,Views,2018,5,90703,2018-05-01
Python,Machine Learning,Views,2018,6,63986,2018-06-01
Python,Machine Learning,Views,2018,7,55738,2018-07-01
Python,Machine Learning,Views,2018,8,40676,2018-08-01
Python,Machine Learning,Views,2018,9,24122,2018-09-01
Python,Machine Learning,Views,2018,10,19727,2018-10-01
R,Machine Learning,Answers,2012,1,4,2012-01-01
R,Machine Learning,Answers,2012,2,4,2012-02-01
R,Machine Learning,Answers,2012,3,2,2012-03-01
R,Machine Learning,Answers,2012,4,14,2012-04-01
R,Machine Learning,Answers,2012,5,6,2012-05-01
R,Machine Learning,Answers,2012,6,16,2012-06-01
R,Machine Learning,Answers,2012,7,3,2012-07-01
R,Machine Learning,Answers,2012,8,9,2012-08-01
R,Machine Learning,Answers,2012,9,4,2012-09-01
R,Machine Learning,Answers,2012,10,3,2012-10-01
R,Machine Learning,Answers,2012,11,6,2012-11-01
R,Machine Learning,Answers,2012,12,12,2012-12-01
R,Machine Learning,Answers,2013,1,4,2013-01-01
R,Machine Learning,Answers,2013,2,5,2013-02-01
R,Machine Learning,Answers,2013,3,8,2013-03-01
R,Machine Learning,Answers,2013,4,7,2013-04-01
R,Machine Learning,Answers,2013,5,10,2013-05-01
R,Machine Learning,Answers,2013,6,29,2013-06-01
R,Machine Learning,Answers,2013,7,17,2013-07-01
R,Machine Learning,Answers,2013,8,10,2013-08-01
R,Machine Learning,Answers,2013,9,10,2013-09-01
R,Machine Learning,Answers,2013,10,18,2013-10-01
R,Machine Learning,Answers,2013,11,11,2013-11-01
R,Machine Learning,Answers,2013,12,18,2013-12-01
R,Machine Learning,Answers,2014,1,11,2014-01-01
R,Machine Learning,Answers,2014,2,19,2014-02-01
R,Machine Learning,Answers,2014,3,17,2014-03-01
R,Machine Learning,Answers,2014,4,23,2014-04-01
R,Machine Learning,Answers,2014,5,18,2014-05-01
R,Machine Learning,Answers,2014,6,14,2014-06-01
R,Machine Learning,Answers,2014,7,16,2014-07-01
R,Machine Learning,Answers,2014,8,4,2014-08-01
R,Machine Learning,Answers,2014,9,14,2014-09-01
R,Machine Learning,Answers,2014,10,14,2014-10-01
R,Machine Learning,Answers,2014,11,7,2014-11-01
R,Machine Learning,Answers,2014,12,19,2014-12-01
R,Machine Learning,Answers,2015,1,7,2015-01-01
R,Machine Learning,Answers,2015,2,6,2015-02-01
R,Machine Learning,Answers,2015,3,8,2015-03-01
R,Machine Learning,Answers,2015,4,22,2015-04-01
R,Machine Learning,Answers,2015,5,26,2015-05-01
R,Machine Learning,Answers,2015,6,19,2015-06-01
R,Machine Learning,Answers,2015,7,21,2015-07-01
R,Machine Learning,Answers,2015,8,24,2015-08-01
R,Machine Learning,Answers,2015,9,16,2015-09-01
R,Machine Learning,Answers,2015,10,27,2015-10-01
R,Machine Learning,Answers,2015,11,31,2015-11-01
R,Machine Learning,Answers,2015,12,24,2015-12-01
R,Machine Learning,Answers,2016,1,40,2016-01-01
R,Machine Learning,Answers,2016,2,35,2016-02-01
R,Machine Learning,Answers,2016,3,48,2016-03-01
R,Machine Learning,Answers,2016,4,34,2016-04-01
R,Machine Learning,Answers,2016,5,39,2016-05-01
R,Machine Learning,Answers,2016,6,27,2016-06-01
R,Machine Learning,Answers,2016,7,42,2016-07-01
R,Machine Learning,Answers,2016,8,29,2016-08-01
R,Machine Learning,Answers,2016,9,30,2016-09-01
R,Machine Learning,Answers,2016,10,44,2016-10-01
R,Machine Learning,Answers,2016,11,49,2016-11-01
R,Machine Learning,Answers,2016,12,30,2016-12-01
R,Machine Learning,Answers,2017,1,30,2017-01-01
R,Machine Learning,Answers,2017,2,21,2017-02-01
R,Machine Learning,Answers,2017,3,38,2017-03-01
R,Machine Learning,Answers,2017,4,39,2017-04-01
R,Machine Learning,Answers,2017,5,27,2017-05-01
R,Machine Learning,Answers,2017,6,22,2017-06-01
R,Machine Learning,Answers,2017,7,36,2017-07-01
R,Machine Learning,Answers,2017,8,22,2017-08-01
R,Machine Learning,Answers,2017,9,19,2017-09-01
R,Machine Learning,Answers,2017,10,33,2017-10-01
R,Machine Learning,Answers,2017,11,33,2017-11-01
R,Machine Learning,Answers,2017,12,16,2017-12-01
R,Machine Learning,Answers,2018,1,28,2018-01-01
R,Machine Learning,Answers,2018,2,37,2018-02-01
R,Machine Learning,Answers,2018,3,50,2018-03-01
R,Machine Learning,Answers,2018,4,26,2018-04-01
R,Machine Learning,Answers,2018,5,30,2018-05-01
